"","ind_id","Sex","Ethnicity","question","response","domain","domain2","domain3"
"691",262055233,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"692",262055276,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"693",262055180,"Female","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"694",262091684,"Female","bandongo","hunting_trips","Together","activity","longterm_activity","hunting_trips"
"695",262055014,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"696",262055027,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"697",262055199,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"698",262055198,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"699",262055171,"Female","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"700",262055215,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"701",262055195,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"702",262055010,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"703",262055194,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"704",262055026,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"705",262055186,"Female","bayaka","hunting_trips","Others","activity","longterm_activity","hunting_trips"
"706",262055270,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"707",262055206,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"708",262091728,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"709",262055036,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"710",262055196,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"711",262054981,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"712",262055265,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"713",262055238,"Female","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"714",262091614,"Female","bandongo","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"715",262055079,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"716",262055164,"Male","bayaka","hunting_trips","Together","activity","longterm_activity","hunting_trips"
"717",262055191,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"718",262055184,"Female","bayaka","hunting_trips","Others","activity","longterm_activity","hunting_trips"
"719",262054986,"Male","bandongo","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"720",262055245,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"721",262091607,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"722",262055013,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"723",262055273,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"724",262055204,"Female","bayaka","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"725",262055190,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"726",262055029,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"727",262091647,"Female","bandongo","hunting_trips","Partner","activity","longterm_activity","hunting_trips"
"728",262055176,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"729",262055181,"Male","bayaka","hunting_trips","Together","activity","longterm_activity","hunting_trips"
"730",262091669,"Female","bandongo","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"731",262055275,"Female","bayaka","hunting_trips","Others","activity","longterm_activity","hunting_trips"
"732",262054998,"Female","bandongo","hunting_trips","Together","activity","longterm_activity","hunting_trips"
"733",262055167,"Male","bayaka","hunting_trips","Together","activity","longterm_activity","hunting_trips"
"734",262055202,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"735",262055205,"Male","bayaka","hunting_trips","Me","activity","longterm_activity","hunting_trips"
"736",262055253,"Male","bayaka","child_health","Partner","health","health","child_health"
"737",262055034,"Female","bandongo","child_health","Together","health","health","child_health"
"738",262055231,"Female","bayaka","child_health","Me","health","health","child_health"
"739",262055213,"Female","bayaka","child_health","Me","health","health","child_health"
"740",262055283,"Female","bayaka","child_health","Me","health","health","child_health"
"741",262055260,"Female","bayaka","child_health","Me","health","health","child_health"
"742",262091545,"Female","bandongo","child_health","Together","health","health","child_health"
"743",262055174,"Female","bayaka","child_health","Me","health","health","child_health"
"744",262055247,"Female","bayaka","child_health","Me","health","health","child_health"
"745",262055170,"Male","bayaka","child_health","Partner","health","health","child_health"
"746",262055280,"Female","bayaka","child_health","Me","health","health","child_health"
"747",262055084,"Female","bandongo","child_health","Partner","health","health","child_health"
"748",262055187,"Female","bayaka","child_health","Me","health","health","child_health"
"749",262054992,"Female","bandongo","child_health","Me","health","health","child_health"
"750",262054988,"Female","bandongo","child_health","Me","health","health","child_health"
"751",262055208,"Male","bayaka","child_health","Partner","health","health","child_health"
"752",262055030,"Female","bandongo","child_health","Together","health","health","child_health"
"753",262091598,"Female","bandongo","child_health","Partner","health","health","child_health"
"754",262055035,"Female","bandongo","child_health","Me","health","health","child_health"
"755",262055203,"Female","bayaka","child_health","Me","health","health","child_health"
"756",262055006,"Female","bandongo","child_health","Partner","health","health","child_health"
"757",262091585,"Female","bandongo","child_health","Me","health","health","child_health"
"758",262091636,"Female","bandongo","child_health","Together","health","health","child_health"
"759",262055081,"Female","bandongo","child_health","Together","health","health","child_health"
"760",262055192,"Female","bayaka","child_health","Me","health","health","child_health"
"761",262055211,"Female","bayaka","child_health","Me","health","health","child_health"
"762",262091711,"Female","bandongo","child_health","Me","health","health","child_health"
"763",262055066,"Female","bandongo","child_health","Together","health","health","child_health"
"764",262091702,"Female","bandongo","child_health","Together","health","health","child_health"
"765",262055165,"Male","bayaka","child_health","Partner","health","health","child_health"
"766",262055212,"Male","bayaka","child_health","Partner","health","health","child_health"
"767",262055267,"Female","bayaka","child_health","Me","health","health","child_health"
"768",262055177,"Male","bayaka","child_health","Partner","health","health","child_health"
"769",262055236,"Female","bayaka","child_health","Me","health","health","child_health"
"770",262055242,"Female","bayaka","child_health","Others","health","health","child_health"
"771",262091525,"Female","bandongo","child_health","Me","health","health","child_health"
"772",262055263,"Female","bayaka","child_health","Me","health","health","child_health"
"773",262055201,"Female","bayaka","child_health","Me","health","health","child_health"
"774",262055209,"Female","bayaka","child_health","Me","health","health","child_health"
"775",262054995,"Female","bandongo","child_health","Me","health","health","child_health"
"776",262055250,"Female","bayaka","child_health","Partner","health","health","child_health"
"777",262055197,"Female","bayaka","child_health","Me","health","health","child_health"
"778",262055058,"Female","bandongo","child_health","Me","health","health","child_health"
"779",262055061,"Female","bandongo","child_health","Together","health","health","child_health"
"780",262055064,"Female","bandongo","child_health","Me","health","health","child_health"
"781",262055083,"Female","bandongo","child_health","Me","health","health","child_health"
"782",262055001,"Female","bandongo","child_health","Together","health","health","child_health"
"783",262055085,"Female","bandongo","child_health","Together","health","health","child_health"
"784",262055225,"Male","bayaka","child_health","Partner","health","health","child_health"
"785",262055222,"Male","bayaka","child_health","Me","health","health","child_health"
"786",262055200,"Female","bayaka","child_health","Me","health","health","child_health"
"787",262055228,"Female","bayaka","child_health","Me","health","health","child_health"
"788",262055207,"Female","bayaka","child_health","Me","health","health","child_health"
"789",262055162,"Male","bayaka","child_health","Partner","health","health","child_health"
"790",262055023,"Female","bandongo","child_health","Together","health","health","child_health"
"791",262055218,"Male","bayaka","child_health","Me","health","health","child_health"
"792",262055020,"Female","bandongo","child_health","Together","health","health","child_health"
"793",262055233,"Female","bayaka","child_health","Me","health","health","child_health"
"794",262055276,"Female","bayaka","child_health","Me","health","health","child_health"
"795",262055180,"Female","bayaka","child_health","Me","health","health","child_health"
"796",262091684,"Female","bandongo","child_health","Together","health","health","child_health"
"797",262055014,"Female","bandongo","child_health","Me","health","health","child_health"
"798",262055027,"Female","bandongo","child_health","Partner","health","health","child_health"
"799",262055199,"Male","bayaka","child_health","Partner","health","health","child_health"
"800",262055198,"Male","bayaka","child_health","Me","health","health","child_health"
"801",262055171,"Female","bayaka","child_health","Partner","health","health","child_health"
"802",262055215,"Female","bayaka","child_health","Me","health","health","child_health"
"803",262055195,"Male","bayaka","child_health","Together","health","health","child_health"
"804",262055010,"Female","bandongo","child_health","Together","health","health","child_health"
"805",262055026,"Female","bandongo","child_health","Me","health","health","child_health"
"806",262055186,"Female","bayaka","child_health","Others","health","health","child_health"
"807",262055270,"Female","bayaka","child_health","Me","health","health","child_health"
"808",262055206,"Male","bayaka","child_health","Partner","health","health","child_health"
"809",262091728,"Female","bandongo","child_health","Me","health","health","child_health"
"810",262055036,"Female","bandongo","child_health","Partner","health","health","child_health"
"811",262055196,"Male","bayaka","child_health","Partner","health","health","child_health"
"812",262054981,"Female","bandongo","child_health","Partner","health","health","child_health"
"813",262055265,"Female","bayaka","child_health","Me","health","health","child_health"
"814",262055238,"Female","bayaka","child_health","Me","health","health","child_health"
"815",262091614,"Female","bandongo","child_health","Partner","health","health","child_health"
"816",262055079,"Female","bandongo","child_health","Me","health","health","child_health"
"817",262055164,"Male","bayaka","child_health","Together","health","health","child_health"
"818",262055191,"Female","bayaka","child_health","Together","health","health","child_health"
"819",262055184,"Female","bayaka","child_health","Me","health","health","child_health"
"820",262054986,"Male","bandongo","child_health","Partner","health","health","child_health"
"821",262055245,"Male","bayaka","child_health","Partner","health","health","child_health"
"822",262091607,"Female","bandongo","child_health","Me","health","health","child_health"
"823",262055013,"Female","bandongo","child_health","Partner","health","health","child_health"
"824",262055273,"Female","bayaka","child_health","Me","health","health","child_health"
"825",262055204,"Female","bayaka","child_health","Me","health","health","child_health"
"826",262055190,"Male","bayaka","child_health","Me","health","health","child_health"
"827",262055029,"Female","bandongo","child_health","Together","health","health","child_health"
"828",262091647,"Female","bandongo","child_health","Together","health","health","child_health"
"829",262055176,"Male","bayaka","child_health","Partner","health","health","child_health"
"830",262055181,"Male","bayaka","child_health","Partner","health","health","child_health"
"831",262091669,"Female","bandongo","child_health","Together","health","health","child_health"
"832",262055275,"Female","bayaka","child_health","Me","health","health","child_health"
"833",262054998,"Female","bandongo","child_health","Together","health","health","child_health"
"834",262055167,"Male","bayaka","child_health","Together","health","health","child_health"
"835",262055202,"Male","bayaka","child_health","Partner","health","health","child_health"
"836",262055205,"Male","bayaka","child_health","Others","health","health","child_health"
"837",262055253,"Male","bayaka","own_health","Partner","health","health","own_health"
"838",262055034,"Female","bandongo","own_health","Me","health","health","own_health"
"839",262055231,"Female","bayaka","own_health","Me","health","health","own_health"
"840",262055213,"Female","bayaka","own_health","Partner","health","health","own_health"
"841",262055283,"Female","bayaka","own_health","Me","health","health","own_health"
"842",262055260,"Female","bayaka","own_health","Me","health","health","own_health"
"843",262091545,"Female","bandongo","own_health","Partner","health","health","own_health"
"844",262055174,"Female","bayaka","own_health","Me","health","health","own_health"
"845",262055247,"Female","bayaka","own_health","Me","health","health","own_health"
"846",262055170,"Male","bayaka","own_health","Partner","health","health","own_health"
"847",262055280,"Female","bayaka","own_health","Me","health","health","own_health"
"848",262055084,"Female","bandongo","own_health","Partner","health","health","own_health"
"849",262055187,"Female","bayaka","own_health","Me","health","health","own_health"
"850",262054992,"Female","bandongo","own_health","Partner","health","health","own_health"
"851",262054988,"Female","bandongo","own_health","Others","health","health","own_health"
"852",262055208,"Male","bayaka","own_health","Partner","health","health","own_health"
"853",262055030,"Female","bandongo","own_health","Partner","health","health","own_health"
"854",262091598,"Female","bandongo","own_health","Partner","health","health","own_health"
"855",262055035,"Female","bandongo","own_health","Partner","health","health","own_health"
"856",262055203,"Female","bayaka","own_health","Partner","health","health","own_health"
"857",262055006,"Female","bandongo","own_health","Partner","health","health","own_health"
"858",262091585,"Female","bandongo","own_health","Me","health","health","own_health"
"859",262091636,"Female","bandongo","own_health","Partner","health","health","own_health"
"860",262055081,"Female","bandongo","own_health","Together","health","health","own_health"
"861",262055210,"Male","bayaka","own_health","Partner","health","health","own_health"
"862",262055192,"Female","bayaka","own_health","Me","health","health","own_health"
"863",262055211,"Female","bayaka","own_health","Me","health","health","own_health"
"864",262091711,"Female","bandongo","own_health","Me","health","health","own_health"
"865",262055066,"Female","bandongo","own_health","Me","health","health","own_health"
"866",262091702,"Female","bandongo","own_health","Partner","health","health","own_health"
"867",262055165,"Male","bayaka","own_health","Partner","health","health","own_health"
"868",262055212,"Male","bayaka","own_health","Partner","health","health","own_health"
"869",262055267,"Female","bayaka","own_health","Me","health","health","own_health"
"870",262055177,"Male","bayaka","own_health","Me","health","health","own_health"
"871",262055236,"Female","bayaka","own_health","Me","health","health","own_health"
"872",262055242,"Female","bayaka","own_health","Others","health","health","own_health"
"873",262091525,"Female","bandongo","own_health","Me","health","health","own_health"
"874",262055189,"Female","bayaka","own_health","Others","health","health","own_health"
"875",262055263,"Female","bayaka","own_health","Me","health","health","own_health"
"876",262055201,"Female","bayaka","own_health","Me","health","health","own_health"
"877",262055209,"Female","bayaka","own_health","Me","health","health","own_health"
"878",262054995,"Female","bandongo","own_health","Together","health","health","own_health"
"879",262055250,"Female","bayaka","own_health","Partner","health","health","own_health"
"880",262055188,"Female","bayaka","own_health","Others","health","health","own_health"
"881",262055197,"Female","bayaka","own_health","Partner","health","health","own_health"
"882",262055058,"Female","bandongo","own_health","Me","health","health","own_health"
"883",262055061,"Female","bandongo","own_health","Me","health","health","own_health"
"884",262055064,"Female","bandongo","own_health","Together","health","health","own_health"
"885",262055083,"Female","bandongo","own_health","Me","health","health","own_health"
"886",262055001,"Female","bandongo","own_health","Partner","health","health","own_health"
"887",262055085,"Female","bandongo","own_health","Partner","health","health","own_health"
"888",262055225,"Male","bayaka","own_health","Partner","health","health","own_health"
"889",262055222,"Male","bayaka","own_health","Me","health","health","own_health"
"890",262055200,"Female","bayaka","own_health","Together","health","health","own_health"
"891",262055228,"Female","bayaka","own_health","Me","health","health","own_health"
"892",262055207,"Female","bayaka","own_health","Me","health","health","own_health"
"893",262055162,"Male","bayaka","own_health","Partner","health","health","own_health"
"894",262055023,"Female","bandongo","own_health","Together","health","health","own_health"
"895",262055218,"Male","bayaka","own_health","Partner","health","health","own_health"
"896",262055020,"Female","bandongo","own_health","Partner","health","health","own_health"
"897",262055233,"Female","bayaka","own_health","Me","health","health","own_health"
"898",262055276,"Female","bayaka","own_health","Me","health","health","own_health"
"899",262055180,"Female","bayaka","own_health","Me","health","health","own_health"
"900",262091684,"Female","bandongo","own_health","Partner","health","health","own_health"
"901",262055014,"Female","bandongo","own_health","Partner","health","health","own_health"
"902",262055027,"Female","bandongo","own_health","Me","health","health","own_health"
"903",262055199,"Male","bayaka","own_health","Me","health","health","own_health"
"904",262055198,"Male","bayaka","own_health","Me","health","health","own_health"
"905",262055171,"Female","bayaka","own_health","Partner","health","health","own_health"
"906",262055215,"Female","bayaka","own_health","Me","health","health","own_health"
"907",262055195,"Male","bayaka","own_health","Others","health","health","own_health"
"908",262055010,"Female","bandongo","own_health","Partner","health","health","own_health"
"909",262055194,"Male","bayaka","own_health","Others","health","health","own_health"
"910",262055026,"Female","bandongo","own_health","Partner","health","health","own_health"
"911",262055186,"Female","bayaka","own_health","Others","health","health","own_health"
"912",262055270,"Female","bayaka","own_health","Me","health","health","own_health"
"913",262055206,"Male","bayaka","own_health","Partner","health","health","own_health"
"914",262091728,"Female","bandongo","own_health","Me","health","health","own_health"
"915",262055036,"Female","bandongo","own_health","Together","health","health","own_health"
"916",262055196,"Male","bayaka","own_health","Partner","health","health","own_health"
"917",262054981,"Female","bandongo","own_health","Me","health","health","own_health"
"918",262055265,"Female","bayaka","own_health","Me","health","health","own_health"
"919",262055238,"Female","bayaka","own_health","Me","health","health","own_health"
"920",262091614,"Female","bandongo","own_health","Partner","health","health","own_health"
"921",262055079,"Female","bandongo","own_health","Partner","health","health","own_health"
"922",262055164,"Male","bayaka","own_health","Partner","health","health","own_health"
"923",262055191,"Female","bayaka","own_health","Partner","health","health","own_health"
"924",262055184,"Female","bayaka","own_health","Others","health","health","own_health"
"925",262054986,"Male","bandongo","own_health","Partner","health","health","own_health"
"926",262055245,"Male","bayaka","own_health","Me","health","health","own_health"
"927",262091607,"Female","bandongo","own_health","Me","health","health","own_health"
"928",262055013,"Female","bandongo","own_health","Partner","health","health","own_health"
"929",262055273,"Female","bayaka","own_health","Others","health","health","own_health"
"930",262055204,"Female","bayaka","own_health","Together","health","health","own_health"
"931",262055190,"Male","bayaka","own_health","Me","health","health","own_health"
"932",262055029,"Female","bandongo","own_health","Together","health","health","own_health"
"933",262091647,"Female","bandongo","own_health","Partner","health","health","own_health"
"934",262055176,"Male","bayaka","own_health","Me","health","health","own_health"
"935",262055181,"Male","bayaka","own_health","Me","health","health","own_health"
"936",262091669,"Female","bandongo","own_health","Together","health","health","own_health"
"937",262055275,"Female","bayaka","own_health","Others","health","health","own_health"
"938",262054998,"Female","bandongo","own_health","Partner","health","health","own_health"
"939",262055167,"Male","bayaka","own_health","Me","health","health","own_health"
"940",262055202,"Male","bayaka","own_health","Partner","health","health","own_health"
"941",262055205,"Male","bayaka","own_health","Others","health","health","own_health"
"942",262055253,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"943",262055034,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"944",262055231,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"945",262055213,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"946",262055283,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"947",262055260,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"948",262091545,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"949",262055174,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"950",262055247,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"951",262055170,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"952",262055280,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"953",262055084,"Female","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"954",262055187,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"955",262054992,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"956",262054988,"Female","bandongo","econ_crops","Others","economy","subsistence_economy","econ_crops"
"957",262055208,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"958",262055030,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"959",262091598,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"960",262055035,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"961",262055203,"Female","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"962",262055006,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"963",262091585,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"964",262091636,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"965",262055081,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"966",262055210,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"967",262055192,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"968",262055211,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"969",262091711,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"970",262055066,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"971",262091702,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"972",262055165,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"973",262055212,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"974",262055267,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"975",262055177,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"976",262055236,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"977",262055242,"Female","bayaka","econ_crops","Others","economy","subsistence_economy","econ_crops"
"978",262091525,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"979",262055189,"Female","bayaka","econ_crops","Others","economy","subsistence_economy","econ_crops"
"980",262055263,"Female","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"981",262055201,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"982",262055209,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"983",262054995,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"984",262055250,"Female","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"985",262055188,"Female","bayaka","econ_crops","Others","economy","subsistence_economy","econ_crops"
"986",262055197,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"987",262055058,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"988",262055061,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"989",262055064,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"990",262055083,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"991",262055001,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"992",262055085,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"993",262055225,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"994",262055222,"Male","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"995",262055200,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"996",262055228,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"997",262055207,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"998",262055162,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"999",262055023,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1000",262055218,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1001",262055020,"Female","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1002",262055233,"Female","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1003",262055276,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1004",262055180,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1005",262091684,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1006",262055014,"Female","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1007",262055027,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1008",262055199,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1009",262055198,"Male","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1010",262055171,"Female","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1011",262055215,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1012",262055195,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1013",262055010,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1014",262055194,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1015",262055026,"Female","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1016",262055186,"Female","bayaka","econ_crops","Others","economy","subsistence_economy","econ_crops"
"1017",262055270,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1018",262055206,"Male","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1019",262091728,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1020",262055036,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1021",262055196,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1022",262054981,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1023",262055265,"Female","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1024",262055238,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1025",262091614,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1026",262055079,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1027",262055164,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1028",262055191,"Female","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1029",262055184,"Female","bayaka","econ_crops","Others","economy","subsistence_economy","econ_crops"
"1030",262054986,"Male","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1031",262055245,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1032",262091607,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1033",262055013,"Female","bandongo","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1034",262055273,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1035",262055204,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1036",262055190,"Male","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1037",262055029,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1038",262091647,"Female","bandongo","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1039",262055176,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1040",262055181,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1041",262091669,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1042",262055275,"Female","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1043",262054998,"Female","bandongo","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1044",262055167,"Male","bayaka","econ_crops","Together","economy","subsistence_economy","econ_crops"
"1045",262055202,"Male","bayaka","econ_crops","Partner","economy","subsistence_economy","econ_crops"
"1046",262055205,"Male","bayaka","econ_crops","Me","economy","subsistence_economy","econ_crops"
"1047",262055253,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1048",262055034,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1049",262055231,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1050",262055213,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1051",262055283,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1052",262055260,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1053",262091545,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1054",262055174,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1055",262055247,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1056",262055170,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1057",262055280,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1058",262055084,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1059",262055187,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1060",262054992,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1061",262054988,"Female","bandongo","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1062",262055208,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
